epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727525210402,2024-09-28T15.06.50.402,2.950,196.220,0.122,-41.951
1727525210412,2024-09-28T15.06.50.412,2.960,216.220,-1.280,-50.488
1727525210422,2024-09-28T15.06.50.422,2.970,234.268,9.451,-64.024
1727525210432,2024-09-28T15.06.50.432,2.980,251.768,16.951,-74.207
1727525210442,2024-09-28T15.06.50.442,2.990,262.195,8.171,-82.805
1727525210452,2024-09-28T15.06.50.452,3.000,251.707,-10.122,-79.146
1727525210462,2024-09-28T15.06.50.462,3.010,219.756,-23.354,-52.744
1727525210472,2024-09-28T15.06.50.472,3.020,183.902,-39.695,-21.220
1727525210482,2024-09-28T15.06.50.482,3.030,158.598,-55.488,-11.524
1727525210492,2024-09-28T15.06.50.492,3.040,146.951,-57.378,-17.195
1727525210502,2024-09-28T15.06.50.502,3.050,146.159,-42.866,-17.012
1727525210512,2024-09-28T15.06.50.512,3.060,149.573,-12.988,-9.695
1727525210522,2024-09-28T15.06.50.522,3.070,151.159,27.927,-5.366
1727525210532,2024-09-28T15.06.50.532,3.080,152.134,67.927,-4.939
1727525210542,2024-09-28T15.06.50.542,3.090,155.122,88.720,-4.512
1727525210552,2024-09-28T15.06.50.552,3.100,160.610,71.707,-4.207
1727525210562,2024-09-28T15.06.50.562,3.110,158.841,14.756,-8.659
1727525210572,2024-09-28T15.06.50.572,3.120,137.378,-53.963,-11.402
1727525210582,2024-09-28T15.06.50.582,3.130,104.512,-109.939,-3.659
1727525210592,2024-09-28T15.06.50.592,3.140,73.293,-140.671,2.073
1727525210602,2024-09-28T15.06.50.602,3.150,48.720,-141.280,-2.744
1727525210612,2024-09-28T15.06.50.612,3.160,34.512,-120.305,-14.939
1727525210622,2024-09-28T15.06.50.622,3.170,27.195,-84.390,-30.488
1727525210632,2024-09-28T15.06.50.632,3.180,17.988,-41.585,-38.841
1727525210642,2024-09-28T15.06.50.642,3.190,4.939,-13.537,-32.744
1727525210652,2024-09-28T15.06.50.652,3.200,-11.463,-8.598,-19.939
1727525210662,2024-09-28T15.06.50.662,3.210,-30.854,-18.720,-8.354
1727525210672,2024-09-28T15.06.50.672,3.220,-51.951,-33.171,0.488
1727525210682,2024-09-28T15.06.50.682,3.230,-73.232,-44.695,9.390
1727525210692,2024-09-28T15.06.50.692,3.240,-91.220,-53.232,20.305
1727525210702,2024-09-28T15.06.50.702,3.250,-105.793,-56.159,25.122
1727525210712,2024-09-28T15.06.50.712,3.260,-117.561,-49.939,20.793
1727525210722,2024-09-28T15.06.50.722,3.270,-127.012,-38.171,16.037
1727525210732,2024-09-28T15.06.50.732,3.280,-136.829,-26.402,16.524
1727525210742,2024-09-28T15.06.50.742,3.290,-147.744,-20.305,22.378
1727525210752,2024-09-28T15.06.50.752,3.300,-158.598,-22.134,29.756
1727525210762,2024-09-28T15.06.50.762,3.310,-169.634,-29.451,37.683
1727525210772,2024-09-28T15.06.50.772,3.320,-181.707,-37.561,48.110
1727525210782,2024-09-28T15.06.50.782,3.330,-192.927,-47.500,59.817
1727525210792,2024-09-28T15.06.50.792,3.340,-201.768,-55.183,68.110
1727525210802,2024-09-28T15.06.50.802,3.350,-208.293,-54.817,72.439
1727525210812,2024-09-28T15.06.50.812,3.360,-213.476,-43.537,74.878
1727525210822,2024-09-28T15.06.50.822,3.370,-218.720,-23.232,78.415
1727525210832,2024-09-28T15.06.50.832,3.380,-224.451,-4.695,82.317
1727525210842,2024-09-28T15.06.50.842,3.390,-230.061,6.159,81.098
1727525210852,2024-09-28T15.06.50.852,3.400,-234.573,10.122,78.049
1727525210862,2024-09-28T15.06.50.862,3.410,-237.500,2.622,78.110
1727525210872,2024-09-28T15.06.50.872,3.420,-240.732,-11.707,80.671
1727525210882,2024-09-28T15.06.50.882,3.430,-243.049,-25.915,86.159
1727525210892,2024-09-28T15.06.50.892,3.440,-242.500,-35.488,90.976
1727525210902,2024-09-28T15.06.50.902,3.450,-241.098,-33.780,94.146
1727525210912,2024-09-28T15.06.50.912,3.460,-236.524,-17.805,97.256
1727525210922,2024-09-28T15.06.50.922,3.470,-230.000,8.415,98.598
1727525210932,2024-09-28T15.06.50.932,3.480,-225.000,37.683,95.427
1727525210942,2024-09-28T15.06.50.942,3.490,-221.646,60.549,89.451
1727525210952,2024-09-28T15.06.50.952,3.500,-221.037,73.049,85.183
1727525210962,2024-09-28T15.06.50.962,3.510,-221.280,74.573,83.476
1727525210972,2024-09-28T15.06.50.972,3.520,-219.878,70.976,80.976
1727525210982,2024-09-28T15.06.50.982,3.530,-217.927,65.610,79.268
1727525210992,2024-09-28T15.06.50.992,3.540,-216.585,57.378,79.512
1727525211002,2024-09-28T15.06.51.002,3.550,-214.512,46.524,78.720
1727525211012,2024-09-28T15.06.51.012,3.560,-209.451,36.524,74.817
